paper_name,query,max_iterations,total_iterations_executed,iteration_number,questions_total,questions_correct,incorrect_questions,accuracy,acu_questions_total,acu_questions_correct,acu_accuracy,judgment,status,sections_to_highlight_size,source_file
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,15,15,10,8,6,2,0.7500,3,3,1.0000,false,max_iterations_reached,7,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,15,15,11,8,6,2,0.7500,3,2,0.6667,false,max_iterations_reached,6,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,15,15,12,8,5,3,0.6250,3,2,0.6667,false,max_iterations_reached,5,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,15,15,13,8,6,2,0.7500,3,3,1.0000,false,max_iterations_reached,6,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,15,15,14,8,6,2,0.7500,3,3,1.0000,false,max_iterations_reached,6,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,15,15,15,8,6,2,0.7500,3,2,0.6667,false,max_iterations_reached,6,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Evolutionary-Computation-LLM--The-dual-role-of-the-LLM-EA-synergy-in-t--cad861a4,The dual role of the LLM-EA synergy in the context of model and code security.,15,5,1,8,2,6,0.2500,3,1,0.3333,false,completed,6,Evolutionary-Computation-LLM--The-dual-role-of-the-LLM-EA-synergy-in-t--cad861a4.json
Evolutionary-Computation-LLM--The-dual-role-of-the-LLM-EA-synergy-in-t--cad861a4,The dual role of the LLM-EA synergy in the context of model and code security.,15,5,2,8,6,2,0.7500,3,3,1.0000,false,completed,7,Evolutionary-Computation-LLM--The-dual-role-of-the-LLM-EA-synergy-in-t--cad861a4.json
Evolutionary-Computation-LLM--The-dual-role-of-the-LLM-EA-synergy-in-t--cad861a4,The dual role of the LLM-EA synergy in the context of model and code security.,15,5,3,8,7,1,0.8750,3,3,1.0000,false,completed,6,Evolutionary-Computation-LLM--The-dual-role-of-the-LLM-EA-synergy-in-t--cad861a4.json
Evolutionary-Computation-LLM--The-dual-role-of-the-LLM-EA-synergy-in-t--cad861a4,The dual role of the LLM-EA synergy in the context of model and code security.,15,5,4,8,7,1,0.8750,3,3,1.0000,false,completed,5,Evolutionary-Computation-LLM--The-dual-role-of-the-LLM-EA-synergy-in-t--cad861a4.json
Evolutionary-Computation-LLM--The-dual-role-of-the-LLM-EA-synergy-in-t--cad861a4,The dual role of the LLM-EA synergy in the context of model and code security.,15,5,5,8,8,0,1.0000,3,3,1.0000,true,completed,5,Evolutionary-Computation-LLM--The-dual-role-of-the-LLM-EA-synergy-in-t--cad861a4.json
